award_year,date_awarded,prize_amount,prize_amount_adjusted,laureate_id,known_name,full_name,sex,portion,sort_order,motivation,category,birth_date,birth_city,birth_country,birth_latitude,birth_longitude,death_date,death_city,death_country,death_latitude,death_longitude,affiliation_name,affiliation_city,affiliation_country,affiliation_latitude,affiliation_longitude,wikipedia_url,is_shared,winners_per_year,winners_per_category,is_repeat_winner,country_winner_rank
1981,10/9/1981,1000000,3704688,422.0,Roger W. Sperry,Roger W. Sperry,,0.5,1.0,for his discoveries concerning the functional specialization of the cerebral hemispheres,Physiology or Medicine,,,,,,,,,,,,,,,,,1,10,232,0,
1981,10/9/1981,1000000,3704688,424.0,Torsten N. Wiesel,Torsten N. Wiesel,male,0.25,3.0,for their discoveries concerning information processing in the visual system,Physiology or Medicine,6/3/1924,Uppsala,Sweden,59.858503,17.638748,,,,,,Harvard Medical School,"Boston, MA",USA,42.36042,-71.05681,https://en.wikipedia.org/wiki/Torsten_Wiesel,1,10,232,0,22.0
1981,10/9/1981,1000000,3704688,423.0,David H. Hubel,David H. Hubel,male,0.25,2.0,for their discoveries concerning information processing in the visual system,Physiology or Medicine,2/27/1926,"Windsor, ON",Canada,42.296495,-83.025543,9/22/2013,"Lincoln, MA",USA,42.425833,-71.304444,Harvard Medical School,"Boston, MA",USA,42.36042,-71.05681,https://en.wikipedia.org/wiki/David_H._Hubel,1,10,232,0,6.0
1982,10/13/1982,1150000,3923237,544.0,Alfonso García Robles,Alfonso García Robles,male,0.5,2.0,for their work for disarmament and nuclear and weapon-free zones,Peace,3/20/1911,Zamora,Mexico,19.983333,-102.283333,9/2/1991,Mexico City,Mexico,19.431956,-99.134606,,,,,,https://en.wikipedia.org/wiki/Alfonso_García_Robles,1,9,112,0,1.0
1982,10/18/1982,1150000,3923237,259.0,Aaron Klug,Aaron Klug,male,1.0,1.0,for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes,Chemistry,8/11/1926,Zelvas,Lithuania,53.148256,24.816515,11/20/2018,,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/Aaron_Klug,0,9,200,0,2.0
1982,10/20/1982,1150000,3923237,696.0,George J. Stigler,George J. Stigler,,1.0,1.0,"for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation",Economic Sciences,,,,,,,,,,,,,,,,,0,9,99,0,
1982,10/21/1982,1150000,3923237,659.0,Gabriel García Márquez,Gabriel García Márquez,male,1.0,1.0,"for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts",Literature,3/6/1927,Aracataca,Colombia,10.591111,-74.185,4/17/2014,Mexico City,Mexico,19.431956,-99.134606,,,,,,https://en.wikipedia.org/wiki/Gabriel_García_Márquez,0,9,122,0,1.0
1982,10/18/1982,1150000,3923237,121.0,Kenneth G. Wilson,Kenneth G. Wilson,,1.0,1.0,for his theory for critical phenomena in connection with phase transitions,Physics,,,,,,,,,,,,,,,,,0,9,230,0,
1982,10/11/1982,1150000,3923237,425.0,Sune K. Bergström,Sune K. Bergström,male,0.333333,1.0,for their discoveries concerning prostaglandins and related biologically active substances,Physiology or Medicine,1/10/1916,Stockholm,Sweden,59.325371,18.070794,8/15/2004,Stockholm,Sweden,59.325371,18.070794,Karolinska Institutet,Stockholm,Sweden,59.325371,18.070794,https://en.wikipedia.org/wiki/Sune_Bergström,1,9,232,0,23.0
1982,10/11/1982,1150000,3923237,426.0,Bengt I. Samuelsson,Bengt I. Samuelsson,,0.333333,2.0,for their discoveries concerning prostaglandins and related biologically active substances,Physiology or Medicine,,,,,,,,,,,,,,,,,1,9,232,0,
1982,10/11/1982,1150000,3923237,427.0,John R. Vane,John R. Vane,,0.333333,3.0,for their discoveries concerning prostaglandins and related biologically active substances,Physiology or Medicine,,,,,,,,,,,,,,,,,1,9,232,0,
1982,10/13/1982,1150000,3923237,543.0,Alva Myrdal,Alva Myrdal,female,0.5,1.0,for their work for disarmament and nuclear and weapon-free zones,Peace,1/31/1902,Uppsala,Sweden,59.858503,17.638748,2/1/1986,Stockholm,Sweden,59.325371,18.070794,,,,,,https://en.wikipedia.org/wiki/Alva_Myrdal,1,9,112,0,24.0
1983,10/17/1983,1500000,4698151,697.0,Gerard Debreu,Gerard Debreu,male,1.0,1.0,for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium,Economic Sciences,7/4/1921,Calais,France,50.951555,1.85851,12/31/2004,Paris,France,48.860093,2.355954,University of California,"Berkeley, CA",USA,37.87179,-122.274715,https://en.wikipedia.org/wiki/Gérard_Debreu,0,7,99,0,42.0
1983,10/19/1983,1500000,4698151,260.0,Henry Taube,Henry Taube,male,1.0,1.0,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",Chemistry,11/30/1915,Neudorf,Canada,50.709694,-103.014,11/16/2005,"Stanford, CA",USA,37.424734,-122.163858,Stanford University,"Stanford, CA",USA,37.424734,-122.163858,https://en.wikipedia.org/wiki/Henry_Taube,0,7,200,0,7.0
1983,10/10/1983,1500000,4698151,428.0,Barbara McClintock,Barbara McClintock,,1.0,1.0,for her discovery of mobile genetic elements,Physiology or Medicine,,,,,,,,,,,,,,,,,0,7,232,0,
1983,10/27/1983,1500000,4698151,660.0,William Golding,William Golding,,1.0,1.0,"for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today",Literature,,,,,,,,,,,,,,,,,0,7,122,0,
1983,10/19/1983,1500000,4698151,123.0,William A. Fowler,William Alfred Fowler,male,0.5,2.0,for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe,Physics,8/9/1911,"Pittsburgh, PA",USA,40.440136,-80.008661,3/14/1995,"Pasadena, CA",USA,34.150071,-118.142111,California Institute of Technology (Caltech),"Pasadena, CA",USA,34.150071,-118.142111,https://en.wikipedia.org/wiki/William_Alfred_Fowler,1,7,230,0,96.0
1983,10/19/1983,1500000,4698151,122.0,Subrahmanyan Chandrasekhar,Subrahmanyan Chandrasekhar,male,0.5,1.0,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,Physics,10/19/1910,Lahore,Pakistan,31.53201,74.352919,8/21/1995,"Chicago, IL",USA,41.876228,-87.638416,University of Chicago,"Chicago, IL",USA,41.876228,-87.638416,https://en.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar,1,7,230,0,2.0
1983,10/5/1983,1500000,4698151,545.0,Lech Wałęsa,Lech Wałęsa,,1.0,1.0,for non-violent struggle for free trade unions and human rights in Poland,Peace,,,,,,,,,,,,,,,,,0,7,112,0,
1984,10/17/1984,1650000,4782579,261.0,Bruce Merrifield,Robert Bruce Merrifield,male,1.0,1.0,for his development of methodology for chemical synthesis on a solid matrix,Chemistry,7/15/1921,"Fort Worth, TX",USA,32.756389,-97.3325,5/14/2006,"Cresskill, NJ",USA,40.940763,-73.958279,Rockefeller University,"New York, NY",USA,40.715758,-74.0113,https://en.wikipedia.org/wiki/Robert_Bruce_Merrifield,0,9,200,0,97.0
1984,10/18/1984,1650000,4782579,698.0,Richard Stone,Richard Stone,,1.0,1.0,for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis,Economic Sciences,,,,,,,,,,,,,,,,,0,9,99,0,
1984,11/27/1984,1650000,4782579,661.0,Jaroslav Seifert,Jaroslav Seifert,male,1.0,1.0,"for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man",Literature,9/23/1901,Prague,Czech Republic,50.07507,14.42989,1/10/1986,Prague,Czech Republic,50.07507,14.42989,,,,,,https://en.wikipedia.org/wiki/Jaroslav_Seifert,0,9,122,0,5.0
1984,10/5/1984,1650000,4782579,546.0,Desmond Tutu,Desmond Mpilo Tutu,,1.0,1.0,for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in South Africa,Peace,,,,,,,,,,,,,,,,,0,9,112,0,
1984,10/17/1984,1650000,4782579,124.0,Carlo Rubbia,Carlo Rubbia,male,0.5,1.0,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",Physics,3/31/1934,Gorizia,Italy,45.942524,13.618705,,,,,,CERN,Geneva,Switzerland,46.203397,6.145957,https://en.wikipedia.org/wiki/Carlo_Rubbia,1,9,230,0,12.0
1984,10/17/1984,1650000,4782579,125.0,Simon van der Meer,Simon van der Meer,male,0.5,2.0,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",Physics,11/24/1925,the Hague,the Netherlands,52.070359,4.300254,3/4/2011,Geneva,Switzerland,46.203397,6.145957,CERN,Geneva,Switzerland,46.203397,6.145957,https://en.wikipedia.org/wiki/Simon_van_der_Meer,1,9,230,0,12.0
1984,10/15/1984,1650000,4782579,429.0,Niels K. Jerne,Niels K. Jerne,,0.333333,1.0,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Physiology or Medicine,,,,,,,,,,,,,,,,,1,9,232,0,
1984,10/15/1984,1650000,4782579,430.0,Georges J.F. Köhler,Georges J.F. Köhler,,0.333333,2.0,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Physiology or Medicine,,,,,,,,,,,,,,,,,1,9,232,0,
1984,10/15/1984,1650000,4782579,431.0,César Milstein,César Milstein,male,0.333333,3.0,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Physiology or Medicine,10/8/1927,Bahia Blanca,Argentina,-38.716667,-62.266667,3/24/2002,Cambridge,United Kingdom,52.194605,0.135092,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,52.194605,0.135092,https://en.wikipedia.org/wiki/César_Milstein,1,9,232,0,3.0
1985,10/15/1985,1800000,4860820,699.0,Franco Modigliani,Franco Modigliani,,1.0,1.0,for his pioneering analyses of saving and of financial markets,Economic Sciences,,,,,,,,,,,,,,,,,0,7,99,0,
1985,10/16/1985,1800000,4860820,262.0,Herbert A. Hauptman,Herbert A. Hauptman,male,0.5,1.0,for their outstanding achievements in the development of direct methods for the determination of crystal structures,Chemistry,2/14/1917,"New York, NY",USA,40.715758,-74.0113,10/23/2011,"Buffalo, NY",USA,42.886435,-78.873198,The Medical Foundation of Buffalo,"Buffalo, NY",USA,42.886435,-78.873198,https://en.wikipedia.org/wiki/Herbert_A._Hauptman,1,7,200,0,98.0
1985,10/16/1985,1800000,4860820,126.0,Klaus von Klitzing,Klaus von Klitzing,,1.0,1.0,for the discovery of the quantized Hall effect,Physics,,,,,,,,,,,,,,,,,0,7,230,0,
1985,10/16/1985,1800000,4860820,263.0,Jerome Karle,Jerome Karle,male,0.5,2.0,for their outstanding achievements in the development of direct methods for the determination of crystal structures,Chemistry,6/18/1918,"New York, NY",USA,40.715758,-74.0113,6/6/2013,"Annandale, VA",USA,38.834194,-77.211389,US Naval Research Laboratory,"Washington, D.C.",USA,38.899065,-77.036523,https://en.wikipedia.org/wiki/Jerome_Karle,1,7,200,0,99.0
1985,10/14/1985,1800000,4860820,432.0,Michael S. Brown,Michael S. Brown,male,0.5,1.0,for their discoveries concerning the regulation of cholesterol metabolism,Physiology or Medicine,4/13/1941,"New York, NY",USA,40.715758,-74.0113,,,,,,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA,32.779831,-96.801627,https://en.wikipedia.org/wiki/Michael_Stuart_Brown,1,7,232,0,100.0
1985,10/14/1985,1800000,4860820,433.0,Joseph L. Goldstein,Joseph L. Goldstein,male,0.5,2.0,for their discoveries concerning the regulation of cholesterol metabolism,Physiology or Medicine,4/18/1940,"Sumter, SC",USA,33.956333,-80.395676,,,,,,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA,32.779831,-96.801627,https://en.wikipedia.org/wiki/Joseph_L._Goldstein,1,7,232,0,101.0
1985,11/27/1985,1800000,4860820,662.0,Claude Simon,Claude Simon,male,1.0,1.0,who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition,Literature,10/10/1913,Antananarivo,Madagascar,-18.938611,47.521389,7/6/2005,Paris,France,48.860093,2.355954,,,,,,https://en.wikipedia.org/wiki/Claude_Simon,0,7,122,0,1.0
1986,10/16/1986,2000000,5182514,663.0,Wole Soyinka,Wole Soyinka,male,1.0,1.0,who in a wide cultural perspective and with poetic overtones fashions the drama of existence,Literature,7/13/1934,Abeokuta,Nigeria,7.145309,3.359045,,,,,,,,,,,https://en.wikipedia.org/wiki/Wole_Soyinka,0,11,122,0,1.0
1986,10/15/1986,2000000,5182514,264.0,Dudley R. Herschbach,Dudley R. Herschbach,male,0.333333,1.0,for their contributions concerning the dynamics of chemical elementary processes,Chemistry,6/18/1932,"San José, CA",USA,37.336189,-121.890579,,,,,,Harvard University,"Cambridge, MA",USA,42.374024,-71.107306,https://en.wikipedia.org/wiki/Dudley_R._Herschbach,1,11,200,0,102.0
1986,10/15/1986,2000000,5182514,265.0,Yuan T. Lee,Yuan T. Lee,,0.333333,2.0,for their contributions concerning the dynamics of chemical elementary processes,Chemistry,,,,,,,,,,,,,,,,,1,11,200,0,
1986,10/15/1986,2000000,5182514,266.0,John C. Polanyi,John C. Polanyi,male,0.333333,3.0,for their contributions concerning the dynamics of chemical elementary processes,Chemistry,1/23/1929,Berlin,Germany,52.522265,13.406852,,,,,,University of Toronto,Toronto,Canada,43.654211,-79.384956,https://en.wikipedia.org/wiki/John_Polanyi,1,11,200,0,53.0
1986,10/16/1986,2000000,5182514,700.0,James M. Buchanan Jr.,James M. Buchanan Jr.,,1.0,1.0,for his development of the contractual and constitutional bases for the theory of economic and political decision-making,Economic Sciences,,,,,,,,,,,,,,,,,0,11,99,0,
1986,10/14/1986,2000000,5182514,548.0,Elie Wiesel,Elie Wiesel,,1.0,1.0,"for being a messenger to mankind: his message is one of peace, atonement and dignity",Peace,,,,,,,,,,,,,,,,,0,11,112,0,
1986,10/15/1986,2000000,5182514,128.0,Gerd Binnig,Gerd Binnig,male,0.25,2.0,for their design of the scanning tunneling microscope,Physics,7/20/1947,Frankfurt-on-the-Main,Germany,50.107886,8.691488,,,,,,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,47.305721,8.553687,https://en.wikipedia.org/wiki/Gerd_Binnig,1,11,230,0,54.0
1986,10/15/1986,2000000,5182514,129.0,Heinrich Rohrer,Heinrich Rohrer,,0.25,3.0,for their design of the scanning tunneling microscope,Physics,,,,,,,,,,,,,,,,,1,11,230,0,
1986,10/13/1986,2000000,5182514,434.0,Stanley Cohen,Stanley Cohen,male,0.5,1.0,for their discoveries of growth factors,Physiology or Medicine,11/17/1922,"Brooklyn, NY",USA,40.676379,-73.949819,2/5/2020,"Nashville, TN",USA,36.158474,-86.756442,Vanderbilt University School of Medicine,"Nashville, TN",USA,36.158474,-86.756442,https://en.wikipedia.org/wiki/Stanley_Cohen_(biochemist),1,11,232,0,103.0
1986,10/13/1986,2000000,5182514,435.0,Rita Levi-Montalcini,Rita Levi-Montalcini,female,0.5,2.0,for their discoveries of growth factors,Physiology or Medicine,4/22/1909,Turin,Italy,45.071277,7.685561,12/30/2012,Rome,Italy,41.902288,12.506464,Institute of Cell Biology of the C.N.R.,Rome,Italy,41.902288,12.506464,https://en.wikipedia.org/wiki/Rita_Levi-Montalcini,1,11,232,0,13.0
1986,10/15/1986,2000000,5182514,127.0,Ernst Ruska,Ernst Ruska,,0.5,1.0,"for his fundamental work in electron optics, and for the design of the first electron microscope",Physics,,,,,,,,,,,,,,,,,1,11,230,0,
1987,10/14/1987,2175000,5405582,269.0,Charles J. Pedersen,Charles J. Pedersen,male,0.333333,3.0,for their development and use of molecules with structure-specific interactions of high selectivity,Chemistry,10/3/1904,Pusan,South Korea,35.16201,129.047056,10/26/1989,"Salem, NJ",USA,39.57178,-75.467142,Du Pont,"Wilmington, DE",USA,39.74413,-75.548713,https://en.wikipedia.org/wiki/Charles_J._Pedersen,1,9,200,0,1.0
1987,10/22/1987,2175000,5405582,664.0,Joseph Brodsky,Joseph Brodsky,male,1.0,1.0,"for an all-embracing authorship, imbued with clarity of thought and poetic intensity",Literature,5/24/1940,St. Petersburg,Russia,59.956651,30.333547,1/28/1996,"New York, NY",USA,40.715758,-74.0113,,,,,,https://en.wikipedia.org/wiki/Joseph_Brodsky,0,9,122,0,17.0
1987,10/14/1987,2175000,5405582,268.0,Jean-Marie Lehn,Jean-Marie Lehn,male,0.333333,2.0,for their development and use of molecules with structure-specific interactions of high selectivity,Chemistry,9/30/1939,Rosheim,France,48.496422,7.469883,,,,,,Université Louis Pasteur,Strasbourg,France,48.573361,7.752464,https://en.wikipedia.org/wiki/Jean-Marie_Lehn,1,9,200,0,43.0
1987,10/21/1987,2175000,5405582,701.0,Robert M. Solow,Robert M. Solow,,1.0,1.0,for his contributions to the theory of economic growth,Economic Sciences,,,,,,,,,,,,,,,,,0,9,99,0,
1987,10/14/1987,2175000,5405582,130.0,J. Georg Bednorz,J. Georg Bednorz,male,0.5,1.0,for their important break-through in the discovery of superconductivity in ceramic materials,Physics,5/16/1950,Neuenkirchen,Germany,52.24324,7.370654,,,,,,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,47.305721,8.553687,https://en.wikipedia.org/wiki/Georg_Bednorz,1,9,230,0,55.0
1987,10/13/1987,2175000,5405582,549.0,Oscar Arias Sánchez,Oscar Arias Sánchez,,1.0,1.0,for his work for lasting peace in Central America,Peace,,,,,,,,,,,,,,,,,0,9,112,0,
1987,10/14/1987,2175000,5405582,131.0,K. Alex Müller,K. Alexander Müller,male,0.5,2.0,for their important break-through in the discovery of superconductivity in ceramic materials,Physics,4/20/1927,Basel,Switzerland,47.560153,7.58788,1/9/2023,Zurich,Switzerland,47.376909,8.541697,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,47.305721,8.553687,https://en.wikipedia.org/wiki/K._Alex_Müller,1,9,230,0,12.0
1987,10/12/1987,2175000,5405582,436.0,Susumu Tonegawa,Susumu Tonegawa,,1.0,1.0,for his discovery of the genetic principle for generation of antibody diversity,Physiology or Medicine,,,,,,,,,,,,,,,,,0,9,232,0,
